id,name,name_en,name_yo,amenity,building,healthcare,healthcare_speciality,operator_type,capacity_persons,addr_full,addr_city,source,adm0_pcode,adm0_name,adm1_pcode,adm1_name,adm2_pcode,adm2_name,adm3_pcode,adm3_name,adm4_pcode,adm4_name,name_latin,geometry_type,longitude,latitude
way/707258933,Emel Hospital,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG025,Lagos,NG025004,Amuwo-Odofin,,,,,Emel Hospital,Polygon,3.289506675,6.4756707625
node/11942424909,Linopmedical Laboratory Services,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025004,Amuwo-Odofin,,,,,Linopmedical Laboratory Services,Point,3.27408,6.4706469
node/11942424908,Pathcare Laboratories,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025004,Amuwo-Odofin,,,,,Pathcare Laboratories,Point,3.2741618,6.4708521
node/11942424912,De Marvel Hospitalsabo Crown Hospital,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025004,Amuwo-Odofin,,,,,De Marvel Hospitalsabo Crown Hospital,Point,3.2714729,6.4645584
node/11942321673,Panox Hospital and Neurological Center,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025004,Amuwo-Odofin,,,,,Panox Hospital and Neurological Center,Point,3.3042669,6.4708335
node/11942321672,Clinic Healthcare,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025004,Amuwo-Odofin,,,,,Clinic Healthcare,Point,3.3119246,6.4725005
node/11942321676,Zodiak Hospital,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025004,Amuwo-Odofin,,,,,Zodiak Hospital,Point,3.3122425,6.4677126
node/11942321674,Bogije Primary Health Center,,,hospital,,,,public,,,,,NGA,Nigeria,NG025,Lagos,NG025004,Amuwo-Odofin,,,,,Bogije Primary Health Center,Point,3.3073488,6.4702591
node/11942321675,Cherith Hospital,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025004,Amuwo-Odofin,,,,,Cherith Hospital,Point,3.3060667,6.4699606
node/11942321679,Deoyefemi Clinic Block 4 Jakande Estate Mile 2,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025004,Amuwo-Odofin,,,,,Deoyefemi Clinic Block 4 Jakande Estate Mile 2,Point,3.3064985,6.4641826
way/707257732,Amuwo Odofin Maternal & Childcare Centre,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG025,Lagos,NG025004,Amuwo-Odofin,,,,,Amuwo Odofin Maternal & Childcare Centre,Polygon,3.301890989473685,6.46157087368421
node/11942321680,Jes And Jes Mosque Road Jakande Estate,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025004,Amuwo-Odofin,,,,,Jes And Jes Mosque Road Jakande Estate,Point,3.311706,6.4631738
node/11942321671,Olutope Nursing Home,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025004,Amuwo-Odofin,,,,,Olutope Nursing Home,Point,3.3156368,6.4628607
node/11942321677,Amc Hospital,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025004,Amuwo-Odofin,,,,,Amc Hospital,Point,3.3139665,6.4651954
node/11942321678,Hf Dental Eye Clinic,,,hospital,,,,public,,,,,NGA,Nigeria,NG025,Lagos,NG025004,Amuwo-Odofin,,,,,Hf Dental Eye Clinic,Point,3.3057864,6.4592374
node/11942321681,Jeokem Hospital,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025004,Amuwo-Odofin,,,,,Jeokem Hospital,Point,3.3041798,6.4592507
node/11942321683,Blessed Assurance Maternity Home,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025004,Amuwo-Odofin,,,,,Blessed Assurance Maternity Home,Point,3.3033389,6.457457
node/11942321684,Adetunji Memorial Hospital,,,hospital,,,,public,,,,,NGA,Nigeria,NG025,Lagos,NG025004,Amuwo-Odofin,,,,,Adetunji Memorial Hospital,Point,3.3063564,6.456239
node/11975079561,St Joseph Mission Clinic,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025004,Amuwo-Odofin,,,,,St Joseph Mission Clinic,Point,3.3109456,6.4462778
node/11975079562,The Point Clinic,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025004,Amuwo-Odofin,,,,,The Point Clinic,Point,3.3119468,6.4428902
node/11975079563,Aminat Convalesce Home,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025004,Amuwo-Odofin,,,,,Aminat Convalesce Home,Point,3.3120386,6.4416056
node/11975079564,Asheco Hospital,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025004,Amuwo-Odofin,,,,,Asheco Hospital,Point,3.3118978,6.4388124
node/11975079559,Hilton Hospital,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025004,Amuwo-Odofin,,,,,Hilton Hospital,Point,3.3206686,6.4485139
node/11975079560,Ibafon Primary Health Center,,,hospital,,,,public,,,,,NGA,Nigeria,NG025,Lagos,NG025004,Amuwo-Odofin,,,,,Ibafon Primary Health Center,Point,3.3307752,6.443242
way/888425357,Abbey Medical Centre,,,hospital,yes,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025002,Ajeromi-Ifelodun,,,,,Abbey Medical Centre,Polygon,3.3369878999999996,6.44744882
way/826320802,St Charles Clinic,,,clinic,yes,clinic,,,,,,,NGA,Nigeria,NG025,Lagos,NG025002,Ajeromi-Ifelodun,,,,,St Charles Clinic,Polygon,3.32867638,6.448624499999999
way/672092174,General Hospital Lagos,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG025,Lagos,NG025014,Lagos Island,,,,,General Hospital Lagos,Polygon,3.3966260666666677,6.447483724242424
way/707003778,Massey Street Children Hospital,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG025,Lagos,NG025014,Lagos Island,,,,,Massey Street Children Hospital,Polygon,3.392331225,6.4551197
node/4875180826,Anikantamo Health Post,,,clinic,,clinic,,,,,,,NGA,Nigeria,NG025,Lagos,NG025014,Lagos Island,,,,,Anikantamo Health Post,Point,3.3944013,6.457865
node/4919388470,Olowogbowo Primary Health Centre,,,clinic,,clinic,,,,,,,NGA,Nigeria,NG025,Lagos,NG025005,Apapa,,,,,Olowogbowo Primary Health Centre,Point,3.3820358,6.4593154
node/4919362887,Oke Ari Health Post,,,clinic,,clinic,,,,,,,NGA,Nigeria,NG025,Lagos,NG025014,Lagos Island,,,,,Oke Ari Health Post,Point,3.3850774,6.4601397
node/4875180831,Adeniji Adele PHC,,,clinic,,clinic,,,,,,,NGA,Nigeria,NG025,Lagos,NG025014,Lagos Island,,,,,Adeniji Adele PHC,Point,3.3927007,6.4634177
node/4875180836,Zenith PHC,,,clinic,,clinic,,,,,,,NGA,Nigeria,NG025,Lagos,NG025015,Lagos Mainland,,,,,Zenith PHC,Point,3.3901511,6.4653226
way/707941982,Randle General Hospital,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG025,Lagos,NG025020,Surulere,,,,,Randle General Hospital,Polygon,3.357453846153846,6.508196676923077
node/11925925665,Aishat Specialist Hospital Limited,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025016,Mushin,,,,,Aishat Specialist Hospital Limited,Point,3.3512633,6.5192031
node/11925925656,Saint Kizito Clinic,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025016,Mushin,,,,,Saint Kizito Clinic,Point,3.3516663,6.5208093
way/707848334,Lagos University Teaching Hospital,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG025,Lagos,NG025016,Mushin,,,,,Lagos University Teaching Hospital,Polygon,3.3553786791666664,6.517514820833334
node/11925925664,A Aand A Medical Diagostic Center,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025020,Surulere,,,,,A Aand A Medical Diagostic Center,Point,3.3561402,6.5147048
node/11925925662,St Claire Specialist Clinic,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025016,Mushin,,,,,St Claire Specialist Clinic,Point,3.3596589,6.5157248
node/11925925663,VNusamin Clinic,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025016,Mushin,,,,,VNusamin Clinic,Point,3.3602279,6.5153217
node/11926103975,Bm Hospital,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025016,Mushin,,,,,Bm Hospital,Point,3.3648741,6.5211258
node/11926103974,Jag-Bon Medical Center,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025016,Mushin,,,,,Jag-Bon Medical Center,Point,3.367095,6.520313
way/795581891,Lagos Emergency Operations Center,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG025,Lagos,NG025015,Lagos Mainland,,,,,Lagos Emergency Operations Center,Polygon,3.37101924,6.5113018600000006
node/8957031048,HealthPlus Pharmacy,,,pharmacy,,pharmacy,,,,,,,NGA,Nigeria,NG025,Lagos,NG025015,Lagos Mainland,,,,,HealthPlus Pharmacy,Point,3.374251,6.5063686
way/803294342,Federal Psychiatric Hospital Yaba,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG025,Lagos,NG025015,Lagos Mainland,,,,,Federal Psychiatric Hospital Yaba,Polygon,3.3733539444444443,6.510002977777777
way/803289541,Lagos Health Center Harvey Road,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG025,Lagos,NG025015,Lagos Mainland,,,,,Lagos Health Center Harvey Road,Polygon,3.3731616599999996,6.51095416
way/707234131,UNILAG Medical Centre,,,clinic,,clinic,,,,,,,NGA,Nigeria,NG025,Lagos,NG025015,Lagos Mainland,,,,,UNILAG Medical Centre,Polygon,3.396398013043478,6.514727943478261
way/625815357,HealthPlus,,,pharmacy,yes,pharmacy,,,,,,,NGA,Nigeria,NG025,Lagos,NG025008,Eti-Osa,,,,,HealthPlus,Polygon,3.4726364599999995,6.446790179999999
way/595195261,,,,hospital,yes,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025008,Eti-Osa,,,,,,Polygon,3.4563169000000005,6.439589491666666
way/595195260,Eye Foundation Hospital & Laser Centre,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG025,Lagos,NG025008,Eti-Osa,,,,,Eye Foundation Hospital & Laser Centre,Polygon,3.4562535199999997,6.43952731
way/540869064,HealthPlus,,,pharmacy,yes,pharmacy,,,,,Lagos,,NGA,Nigeria,NG025,Lagos,NG025008,Eti-Osa,,,,,HealthPlus,Polygon,3.4501069,6.445843340000001
node/8554836919,BPS,,,pharmacy,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025008,Eti-Osa,,,,,BPS,Point,3.4453671,6.4562074
way/742039132,General Hospital Ikorodu,,,hospital,,hospital,general;gynaecology;surgery;dentist;paediatrics,,,,,,NGA,Nigeria,NG025,Lagos,NG025012,Ikorodu,,,,,General Hospital Ikorodu,Polygon,3.5001587071428575,6.608666471428571
way/795018742,Health Center,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG025,Lagos,NG025012,Ikorodu,,,,,Health Center,Polygon,3.5223589600000005,6.592535600000001
way/746008852,General Hospital Ijede,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG025,Lagos,NG025012,Ikorodu,,,,,General Hospital Ijede,Polygon,3.596549125,6.5647472
way/776290326,Agura Primary Health Care Centre,,,clinic,,clinic,,,,,,,NGA,Nigeria,NG025,Lagos,NG025012,Ikorodu,,,,,Agura Primary Health Care Centre,Polygon,3.6277288999999997,6.58001498
node/7460533011,Pharmacy,,,pharmacy,,pharmacy,,,,,,,NGA,Nigeria,NG025,Lagos,NG025012,Ikorodu,,,,,Pharmacy,Point,3.6215675,6.6024016
node/7460585880,Mayaflora Pharmacy,,,pharmacy,,pharmacy,,,,,,,NGA,Nigeria,NG025,Lagos,NG025012,Ikorodu,,,,,Mayaflora Pharmacy,Point,3.5356508,6.6319282
way/778868263,Agbala Paediatric Centre,,,clinic,,clinic,,,,,,,NGA,Nigeria,NG025,Lagos,NG025012,Ikorodu,,,,,Agbala Paediatric Centre,Polygon,3.508456466666667,6.631572066666667
way/778868277,Eye Foundation Hospital,,,clinic,,clinic,,,,,,,NGA,Nigeria,NG025,Lagos,NG025012,Ikorodu,,,,,Eye Foundation Hospital,Polygon,3.5063417199999996,6.62818932
node/7272034217,Pharmacy,,,pharmacy,,pharmacy,,,,,,,NGA,Nigeria,NG025,Lagos,NG025012,Ikorodu,,,,,Pharmacy,Point,3.5028834,6.6170688
node/7260810872,Megacare+ Pharmacy,,,pharmacy,,pharmacy,,,,,,,NGA,Nigeria,NG025,Lagos,NG025012,Ikorodu,,,,,Megacare+ Pharmacy,Point,3.5018932,6.6152964
way/742626640,Primary Health center,,,clinic,,birthing_centre,general;clinic,,,,,,NGA,Nigeria,NG025,Lagos,NG025012,Ikorodu,,,,,Primary Health center,Polygon,3.502031545454545,6.612485645454544
node/7267104685,Helix Pharmacy,,,pharmacy,,pharmacy,,,,,,,NGA,Nigeria,NG025,Lagos,NG025012,Ikorodu,,,,,Helix Pharmacy,Point,3.5017451,6.6136417
node/7272034345,Ire-Anu Hospital,,,clinic,,clinic,,,,,,,NGA,Nigeria,NG025,Lagos,NG025012,Ikorodu,,,,,Ire-Anu Hospital,Point,3.495054,6.6244751
node/7281003987,Pharmacy,,,pharmacy,,pharmacy,,,,,,,NGA,Nigeria,NG025,Lagos,NG025012,Ikorodu,,,,,Pharmacy,Point,3.4838367,6.6267733
node/11891454366,Moria Clinic And Maternity Home,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025003,Alimosho,,,,,Moria Clinic And Maternity Home,Point,3.30192,6.60392
way/790879205,Crystal Specialist Hospital,,,clinic,,clinic,,,,,Lagos,,NGA,Nigeria,NG025,Lagos,NG025003,Alimosho,,,,,Crystal Specialist Hospital,Polygon,3.30629912,6.6026045600000005
node/11891454364,Crystal Specialist Hospital,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025003,Alimosho,,,,,Crystal Specialist Hospital,Point,3.3062249,6.6025838
node/11891454363,Ckc Hospital,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025003,Alimosho,,,,,Ckc Hospital,Point,3.3078946,6.5998114
node/11891477755,Summit Hospital And Maternity Home,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025003,Alimosho,,,,,Summit Hospital And Maternity Home,Point,3.3042059,6.5942747
node/11891477754,Royal Salvation Hospital,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025003,Alimosho,,,,,Royal Salvation Hospital,Point,3.3064958,6.5914997
node/11915825155,Shasha Medical Centre,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025003,Alimosho,,,,,Shasha Medical Centre,Point,3.3061163,6.5869794
node/11915825156,Emc Hospital and Maternity,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025003,Alimosho,,,,,Emc Hospital and Maternity,Point,3.3053452,6.5846413
node/11915825149,Orisunbare Primary Health Care Center,,,hospital,,,,public,,,,,NGA,Nigeria,NG025,Lagos,NG025003,Alimosho,,,,,Orisunbare Primary Health Care Center,Point,3.3029406,6.5699369
node/7715084963,Geo Medical Center,,,clinic,,clinic,,,,,,,NGA,Nigeria,NG025,Lagos,NG025011,Ikeja,,,,,Geo Medical Center,Point,3.3429411,6.5720068
way/827077205,De Joseph Medical Convalescent Health Centre,,,clinic,yes,clinic,,,,,,,NGA,Nigeria,NG025,Lagos,NG025018,Oshodi-Isolo,,,,,De Joseph Medical Convalescent Health Centre,Polygon,3.3401643200000004,6.55646902
node/11925999052,Mecure Health Care,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025018,Oshodi-Isolo,,,,,Mecure Health Care,Point,3.3466727,6.5530737
node/11925999055,Ladipo,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025018,Oshodi-Isolo,,,,,Ladipo,Point,3.3449507,6.5477523
node/11925999054,Federal Neuro Psychatric Hospital Oshodi,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025016,Mushin,,,,,Federal Neuro Psychatric Hospital Oshodi,Point,3.3486508,6.5482866
node/11925999056,Goodhope Clinic and Maternity,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025016,Mushin,,,,,Goodhope Clinic and Maternity,Point,3.344256,6.5444854
node/11926103992,Saint Claire Hospital Ltd,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025018,Oshodi-Isolo,,,,,Saint Claire Hospital Ltd,Point,3.3396587,6.5365557
node/11926103977,Oluwalase Clinic,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025016,Mushin,,,,,Oluwalase Clinic,Point,3.3438456,6.5387948
node/11926103976,Debof Clinicks Ltd,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025016,Mushin,,,,,Debof Clinicks Ltd,Point,3.3455354,6.5381459
node/11926103981,Mercy Maternity Center,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025016,Mushin,,,,,Mercy Maternity Center,Point,3.3460906,6.5342301
node/11926103982,Diamond Clinic,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025016,Mushin,,,,,Diamond Clinic,Point,3.3465788,6.5340715
node/11926103983,Hillstar Hospital,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025016,Mushin,,,,,Hillstar Hospital,Point,3.3448541,6.534346
node/11926103984,Canvalescent And Health Care Center,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025016,Mushin,,,,,Canvalescent And Health Care Center,Point,3.3447012,6.5340462
node/11926103988,Rembo Hospital,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025016,Mushin,,,,,Rembo Hospital,Point,3.3437088,6.531879
node/11926103987,Mushin General Hospital,,,hospital,,,,public,,,,,NGA,Nigeria,NG025,Lagos,NG025016,Mushin,,,,,Mushin General Hospital,Point,3.3462515,6.5315253
node/11926103986,John Vic Clinic,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025016,Mushin,,,,,John Vic Clinic,Point,3.3460061,6.5319503
node/11926103985,Nature Hospital,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025016,Mushin,,,,,Nature Hospital,Point,3.3476704,6.5313441
node/11926103980,Cedar Clinic,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025016,Mushin,,,,,Cedar Clinic,Point,3.347712,6.5326445
node/11925925649,Alafiatayo Hospital,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025016,Mushin,,,,,Alafiatayo Hospital,Point,3.3463696,6.5275561
node/11925925650,Isolo Road Primary Health Care Centre,,,hospital,,,,public,,,,,NGA,Nigeria,NG025,Lagos,NG025016,Mushin,,,,,Isolo Road Primary Health Care Centre,Point,3.3489398,6.5271883
node/11925925647,Best Hospital,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025016,Mushin,,,,,Best Hospital,Point,3.3442194,6.5284098
node/11925925648,Hammed Conwale Hospital,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025016,Mushin,,,,,Hammed Conwale Hospital,Point,3.3444853,6.5278279
node/11925925646,Divine Nursing Home,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025016,Mushin,,,,,Divine Nursing Home,Point,3.3443009,6.5289311
node/11925914566,Divine Nursin Hme,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025016,Mushin,,,,,Divine Nursin Hme,Point,3.3417106,6.5265321
node/11925925645,Femtab Hosp,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025016,Mushin,,,,,Femtab Hosp,Point,3.3427982,6.530542
node/11926103989,St Andrew Hospital,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025016,Mushin,,,,,St Andrew Hospital,Point,3.3427352,6.5316625
node/11926103990,Huse Of Peace Specialist Clinic,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG025,Lagos,NG025016,Mushin,,,,,Huse Of Peace Specialist Clinic,Point,3.3407323,6.5314473
node/11926103991,Sentinel Hospital,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025016,Mushin,,,,,Sentinel Hospital,Point,3.3419614,6.532839
node/11926103993,Oluwadamilare Maternity Home,,,hospital,,,,public,,,,,NGA,Nigeria,NG025,Lagos,NG025018,Oshodi-Isolo,,,,,Oluwadamilare Maternity Home,Point,3.3391719,6.5348776
way/788305530,Isolo General Hospital,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025018,Oshodi-Isolo,,,,,Isolo General Hospital,Polygon,3.319455911111111,6.527881088888888
node/5665680242,Slon,,,pharmacy,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025018,Oshodi-Isolo,,,,,Slon,Point,3.3131285,6.5398804
node/5665683279,Rivet,,,clinic,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025018,Oshodi-Isolo,,,,,Rivet,Point,3.3102131,6.5411327
node/11915885596,Bluesea Hospital And Maternity,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025003,Alimosho,,,,,Bluesea Hospital And Maternity,Point,3.2803899,6.5579208
node/5665680244,Semper,,,pharmacy,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025018,Oshodi-Isolo,,,,,Semper,Point,3.2996301,6.5408178
node/11923506903,Agodo Primary Health Center,,,hospital,,,,public,,,,,NGA,Nigeria,NG025,Lagos,NG025003,Alimosho,,,,,Agodo Primary Health Center,Point,3.2793747,6.5320276
node/11923506901,Mount Pisgah Hospital,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025018,Oshodi-Isolo,,,,,Mount Pisgah Hospital,Point,3.2832599,6.5414103
node/11923506900,Mt Sinai Hospital,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025018,Oshodi-Isolo,,,,,Mt Sinai Hospital,Point,3.2817471,6.5418846
node/11923506899,Ohhbee Hospital,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025003,Alimosho,,,,,Ohhbee Hospital,Point,3.2802987,6.5411758
node/11923506897,Jones Specialist Hospital,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025003,Alimosho,,,,,Jones Specialist Hospital,Point,3.2747278,6.544512
node/11923506896,Joas Medical Diagnostics,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025003,Alimosho,,,,,Joas Medical Diagnostics,Point,3.2725283,6.5458297
node/11923506902,Holiness Hospital,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025003,Alimosho,,,,,Holiness Hospital,Point,3.2727282,6.5377516
node/11923599870,Zephaniah Maternity Center,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025003,Alimosho,,,,,Zephaniah Maternity Center,Point,3.27097,6.529504
node/11923599869,Samadex Clinic,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025003,Alimosho,,,,,Samadex Clinic,Point,3.2662413,6.5293548
node/11923596067,Gg Able Medical Diaglab,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025003,Alimosho,,,,,Gg Able Medical Diaglab,Point,3.2593922,6.5306096
node/11923596068,Faniyet Hospital,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025003,Alimosho,,,,,Faniyet Hospital,Point,3.259989,6.5302502
node/11923596066,Cornell Health Laboratory Service,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025003,Alimosho,,,,,Cornell Health Laboratory Service,Point,3.2589772,6.5287632
node/11923596065,Best Option Healthcare And Maternity Home,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025003,Alimosho,,,,,Best Option Healthcare And Maternity Home,Point,3.2535544,6.5288645
node/11925010462,Above Clinic Medical Centre,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025003,Alimosho,,,,,Above Clinic Medical Centre,Point,3.2547051,6.5389294
node/11923506898,Matcom Medical Diagnostic Service S,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025003,Alimosho,,,,,Matcom Medical Diagnostic Service S,Point,3.2562178,6.5397848
node/11891476178,Ogundimu Primary Health Care Centre,,,hospital,,,,public,,,,,NGA,Nigeria,NG025,Lagos,NG025003,Alimosho,,,,,Ogundimu Primary Health Care Centre,Point,3.2914647,6.6240372
node/11891476180,Day Star Health Cares,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025003,Alimosho,,,,,Day Star Health Cares,Point,3.2814148,6.6257207
node/11891476179,Aboru Primary Health Centre,,,hospital,,,,public,,,,,NGA,Nigeria,NG025,Lagos,NG025003,Alimosho,,,,,Aboru Primary Health Centre,Point,3.2821266,6.6244835
node/11891476177,Omosola Hospital,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025003,Alimosho,,,,,Omosola Hospital,Point,3.2970598,6.6170274
node/11891476175,Oki Primary Health,,,hospital,,,,public,,,,,NGA,Nigeria,NG025,Lagos,NG025003,Alimosho,,,,,Oki Primary Health,Point,3.2959165,6.6153528
node/11891476176,St Alexander Hospital And Maternity Home,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025003,Alimosho,,,,,St Alexander Hospital And Maternity Home,Point,3.2960024,6.6146335
node/11891476174,Krowa Hospital,,,hospital,,,,,,,,,NGA,Nigeria,NG025,Lagos,NG025003,Alimosho,,,,,Krowa Hospital,Point,3.3015224,6.6121789
node/7480515292,Top Dental Clinic,,,dentist,,dentist,,,,,,,NGA,Nigeria,NG025,Lagos,NG025010,Ifako-Ijaye,,,,,Top Dental Clinic,Point,3.3388835,6.6310345
way/961289126,Dalet Hospital,,,clinic,yes,clinic,,,,,,,NGA,Nigeria,NG025,Lagos,NG025008,Eti-Osa,,,,,Dalet Hospital,Polygon,3.6490177000000004,6.471016280000001
node/9860311613,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG028,Ogun,NG028008,Ijebu East,,,,,,Point,4.3856186,6.9193877
node/9860311579,,,,pharmacy,,,,,,,,,NGA,Nigeria,NG028,Ogun,NG028008,Ijebu East,,,,,,Point,4.3859433,6.9189714
